X1,X2,X3,X4,X5,X6,X7,X8,Y
,259.02,0.0,0.0,20,Clouds,few clouds,2018-02-21 01:00:00,359
,296.19,0.0,0.0,1,Clear,sky is clear,2015-07-23 22:00:00,2936
,287.45,0.0,0.0,1,Mist,mist,2016-07-09 06:00:00,1474
,271.89,0.0,0.0,90,Snow,heavy snow,2012-12-10 16:00:00,4685
,299.78,0.0,0.0,90,Clouds,overcast clouds,2014-05-25 14:00:00,3813
,285.46,0.0,0.0,90,Clouds,overcast clouds,2016-04-19 20:00:00,3016
,279.07,0.55,0.0,90,Rain,light rain,2014-04-28 01:00:00,280
,266.99,0.0,0.0,64,Clouds,broken clouds,2013-11-26 14:00:00,5775
,265.52,0.0,0.0,90,Snow,heavy snow,2012-12-29 03:00:00,357
,250.22,0.0,0.0,5,Clear,sky is clear,2018-01-12 10:00:00,3988
,259.1,0.0,0.0,40,Clouds,scattered clouds,2013-02-07 01:00:00,384
,293.78,0.0,0.0,75,Clouds,broken clouds,2013-05-30 21:00:00,2746
,297.82,0.0,0.0,40,Clouds,scattered clouds,2018-07-02 23:00:00,1461
,298.08,0.0,0.0,1,Clear,sky is clear,2014-06-04 12:00:00,4973
,294.15,0.0,0.0,1,Clear,sky is clear,2018-07-02 08:00:00,4859
,284.82,0.0,0.0,90,Clouds,overcast clouds,2016-04-30 11:00:00,4924
,280.68,0.0,0.0,40,Clouds,scattered clouds,2012-10-31 13:00:00,5051
,255.38,0.0,0.0,1,Clear,sky is clear,2013-02-20 23:00:00,1034
,264.1,0.0,0.0,57,Clouds,broken clouds,2013-02-21 15:00:00,6103
,267.42,0.0,0.0,1,Clear,sky is clear,2017-03-13 12:00:00,4115
,273.08,0.0,0.0,90,Clouds,overcast clouds,2018-03-22 05:00:00,2903
,270.69,0.0,0.0,90,Clouds,overcast clouds,2016-02-26 00:00:00,721
,274.65,0.0,0.0,90,Mist,mist,2013-04-18 23:00:00,889
,268.95,0.0,0.0,90,Mist,mist,2018-01-25 00:00:00,578
,287.79,0.0,0.0,75,Clouds,broken clouds,2013-05-16 08:00:00,6404
,271.94,0.0,0.0,1,Mist,mist,2018-01-19 05:00:00,2795
,267.22,0.0,0.0,75,Snow,light snow,2017-11-09 06:00:00,5970
,285.55,0.0,0.0,1,Fog,fog,2017-08-07 06:00:00,5647
,266.79,0.0,0.0,90,Clouds,overcast clouds,2017-02-10 00:00:00,590
,289.95,0.0,0.0,40,Mist,mist,2017-08-14 08:00:00,5970
,291.67,0.0,0.0,20,Clouds,few clouds,2018-09-08 20:00:00,3245
,268.34,0.0,0.0,75,Haze,haze,2012-12-29 15:00:00,4325
,274.48,0.0,0.0,40,Clouds,scattered clouds,2016-04-11 01:00:00,342
,276.89,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 19:00:00,3201
,290.02,0.0,0.0,90,Rain,light rain,2017-05-29 15:00:00,3908
,259.34,0.0,0.0,90,Snow,light snow,2018-01-15 05:00:00,2183
,286.75,0.0,0.0,1,Clear,sky is clear,2015-09-08 23:00:00,934
,268.3,0.0,0.0,20,Haze,haze,2013-01-06 14:00:00,4074
,260.69,0.0,0.0,90,Mist,mist,2013-12-08 21:00:00,1744
,294.478,0.0,0.0,0,Clear,Sky is Clear,2016-07-16 11:00:00,3947
,284.93,0.0,0.0,90,Clouds,overcast clouds,2013-05-26 02:00:00,566
,280.69,0.0,0.0,40,Drizzle,light intensity drizzle,2017-04-23 07:00:00,1283
,277.68,0.0,0.0,90,Clouds,overcast clouds,2018-03-23 16:00:00,6712
,270.86,0.0,0.0,90,Clouds,overcast clouds,2017-11-16 02:00:00,264
,257.06,0.0,0.0,1,Clear,sky is clear,2013-02-20 20:00:00,2987
,272.71,0.0,0.0,90,Snow,light snow,2017-01-02 16:00:00,3563
,302.1,0.0,0.0,90,Clouds,overcast clouds,2014-07-21 20:00:00,2730
,261.99,0.0,0.0,1,Snow,light snow,2017-02-01 08:00:00,5890
,293.08,0.0,0.0,1,Clear,sky is clear,2018-07-07 08:00:00,2428
,275.11,0.25,0.0,90,Rain,light rain,2014-04-03 06:00:00,5477
,292.88,0.0,0.0,90,Mist,mist,2018-06-18 10:00:00,4161
,295.22,0.0,0.0,40,Drizzle,light intensity drizzle,2018-08-07 12:00:00,4940
,294.77,0.51,0.0,64,Rain,light rain,2013-09-27 12:00:00,5468
,273.08,0.0,0.0,75,Clouds,broken clouds,2013-03-04 15:00:00,5194
,291.28,0.0,0.0,1,Clear,sky is clear,2018-07-21 08:00:00,3031
,287.27,0.0,0.0,75,Clouds,broken clouds,2014-05-21 11:00:00,4878
,273.02,0.0,0.0,90,Mist,mist,2017-01-03 02:00:00,400
,279.61,0.0,0.0,90,Drizzle,light intensity drizzle,2012-12-07 03:00:00,375
,290.48,0.0,0.0,90,Haze,haze,2017-09-02 05:00:00,745
,279.94,0.0,0.0,90,Haze,haze,2017-11-14 16:00:00,6717
,276.28,0.0,0.0,90,Rain,light rain,2017-04-10 18:00:00,4061
,269.59,0.0,0.0,90,Clouds,overcast clouds,2016-01-05 22:00:00,1432
,274.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-03-05 11:00:00,3611
,289.76,0.0,0.0,1,Clear,sky is clear,2014-05-17 12:00:00,5295
,256.65,0.0,0.0,75,Snow,light snow,2018-01-15 23:00:00,888
,292.67,0.51,0.0,90,Thunderstorm,proximity thunderstorm with drizzle,2018-08-24 05:00:00,2950
,283.9,0.0,0.0,90,Clouds,overcast clouds,2017-04-17 00:00:00,604
,294.57,0.25,0.0,1,Mist,mist,2018-09-02 04:00:00,316
,295.3,9.42,0.0,90,Rain,heavy intensity rain,2016-07-23 12:00:00,2
,290.16,0.0,0.0,92,Rain,light rain,2016-08-20 04:00:00,440
,266.28,0.0,0.0,20,Clouds,few clouds,2013-03-07 20:00:00,3328
,272.42,0.0,0.0,90,Snow,light snow,2017-03-01 18:00:00,4755
,284.58,1.02,0.0,90,Drizzle,drizzle,2016-04-24 12:00:00,4349
,294.55,0.0,0.0,90,Rain,moderate rain,2017-09-16 08:00:00,3009
,284.48,0.0,0.0,90,Mist,mist,2016-03-15 11:00:00,4584
,267.6,0.0,0.0,90,Snow,light snow,2016-12-06 20:00:00,2560
,283.99,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-23 14:00:00,5459
,289.39,0.0,0.0,1,Clear,sky is clear,2013-09-20 00:00:00,649
,289.95,0.0,0.0,75,Clouds,broken clouds,2017-05-03 13:00:00,5069
,270.15,0.0,0.0,90,Haze,haze,2017-12-17 23:00:00,979
,286.18,0.0,0.0,20,Clouds,few clouds,2012-10-15 18:00:00,4535
,256.25,0.0,0.0,64,Clouds,broken clouds,2014-01-08 16:00:00,6273
,269.75,0.0,0.0,90,Mist,mist,2018-04-09 01:00:00,315
,295.44,0.0,0.0,44,Clouds,scattered clouds,2016-06-23 13:00:00,5170
,294.79,0.0,0.0,90,Mist,mist,2018-05-30 15:00:00,6062
,298.44,0.0,0.0,20,Clouds,few clouds,2018-07-17 20:00:00,3113
,273.15,0.0,0.0,90,Mist,mist,2017-01-17 12:00:00,4416
,270.14,0.0,0.0,90,Mist,mist,2014-01-14 01:00:00,332
,287.58,0.0,0.0,75,Clouds,broken clouds,2018-06-07 07:00:00,6097
,271.41,0.0,0.0,90,Mist,mist,2018-04-03 10:00:00,3403
,292.0,0.0,0.0,90,Clouds,overcast clouds,2018-06-10 03:00:00,350
,271.07,0.0,0.0,1,Clear,sky is clear,2018-02-15 06:00:00,5454
,288.79,0.0,0.0,75,Rain,proximity shower rain,2017-10-21 11:00:00,4534
,293.05,0.0,0.0,0,Clear,Sky is Clear,2016-06-10 05:00:00,2915
,274.0,0.64,0.0,64,Rain,light rain,2013-12-02 16:00:00,4895
,265.95,0.0,0.0,75,Clouds,broken clouds,2018-01-23 19:00:00,2652
,288.86,0.25,0.0,92,Rain,light rain,2013-06-05 10:00:00,4423
,286.02,0.0,0.0,75,Clouds,broken clouds,2017-02-22 16:00:00,6359
,292.09,0.0,0.0,1,Clear,sky is clear,2018-06-06 02:00:00,318
,289.58,0.0,0.0,8,Clear,sky is clear,2013-07-01 00:00:00,791
,265.42,0.0,0.0,90,Snow,light snow,2017-03-13 02:00:00,282
,279.95,0.0,0.0,90,Drizzle,drizzle,2017-04-02 09:00:00,2631
,292.25,0.0,0.0,0,Clear,Sky is Clear,2013-09-27 07:00:00,6231
,286.28,0.0,0.0,1,Fog,fog,2015-09-26 04:00:00,432
,286.62,0.0,0.0,1,Mist,mist,2017-07-08 04:00:00,433
,271.55,0.0,0.0,90,Snow,light snow,2017-12-11 07:00:00,4050
,298.64,0.0,0.0,75,Clouds,broken clouds,2014-07-30 13:00:00,5543
,282.57,0.25,0.0,90,Rain,light rain,2014-05-12 23:00:00,922
,272.79,0.0,0.0,75,Clouds,broken clouds,2018-01-09 08:00:00,5965
,272.11,0.0,0.0,64,Mist,mist,2013-11-08 09:00:00,5285
,279.178,0.0,0.0,80,Clouds,broken clouds,2016-10-26 20:00:00,2446
,290.48,0.0,0.0,90,Mist,mist,2017-05-17 02:00:00,287
,280.02,0.0,0.0,90,Mist,mist,2016-11-28 01:00:00,304
,292.8,0.0,0.0,1,Clear,sky is clear,2013-04-30 21:00:00,2699
,256.15,0.0,0.0,75,Clouds,broken clouds,2016-01-18 16:00:00,4883
,284.22,0.0,0.0,1,Clear,sky is clear,2017-05-31 00:00:00,680
,274.35,0.0,0.0,75,Clouds,broken clouds,2018-02-18 21:00:00,2044
,276.55,0.0,0.0,90,Clouds,overcast clouds,2015-12-11 00:00:00,667
,289.37,0.0,0.0,1,Clear,sky is clear,2013-05-24 20:00:00,2833
,292.15,0.0,0.0,90,Rain,heavy intensity rain,2018-07-01 12:00:00,3696
,297.2,8.64,0.0,1,Rain,heavy intensity rain,2014-07-31 20:00:00,3437
,295.72,0.0,0.0,90,Clouds,overcast clouds,2017-07-24 13:00:00,4608
,281.62,0.0,0.0,1,Clear,sky is clear,2018-04-28 22:00:00,2900
,270.6,0.0,0.0,90,Clouds,overcast clouds,2012-11-26 21:00:00,2098
,272.72,0.0,0.0,1,Mist,mist,2015-12-08 04:00:00,890
,272.7,0.0,0.0,90,Snow,heavy snow,2013-02-11 21:00:00,2060
,267.15,0.0,0.0,1,Clear,sky is clear,2018-03-02 01:00:00,416
,264.41,0.0,0.0,40,Clouds,scattered clouds,2013-02-18 09:00:00,4103
,275.0,0.0,0.0,90,Rain,light rain,2018-03-05 02:00:00,391
,265.93,0.0,0.0,64,Mist,mist,2013-12-25 11:00:00,2089
,288.99,0.0,0.0,75,Clouds,broken clouds,2012-10-16 16:00:00,6496
,265.93,0.0,0.0,75,Clouds,broken clouds,2017-12-20 05:00:00,2952
,257.22,0.0,0.0,5,Clear,sky is clear,2017-01-07 19:00:00,3025
,289.872,0.0,0.0,92,Clouds,overcast clouds,2016-07-15 11:00:00,4908
,256.21,0.0,0.0,90,Snow,light snow,2018-02-24 07:00:00,1836
,280.56,0.0,0.0,46,Clear,sky is clear,2012-11-05 16:00:00,6124
,278.81,0.0,0.0,1,Mist,mist,2016-11-04 09:00:00,4750
,263.76,0.0,0.0,90,Snow,light snow,2016-02-11 21:00:00,3233
,274.88,0.0,0.0,90,Drizzle,light intensity drizzle,2017-10-26 23:00:00,1617
,292.85,0.0,0.0,92,Rain,moderate rain,2013-07-23 04:00:00,854
,281.01,0.0,0.0,75,Clouds,broken clouds,2012-10-22 01:00:00,306
,294.62,0.0,0.0,0,Clear,Sky is Clear,2016-08-14 10:00:00,3046
,259.58,0.0,0.0,1,Clear,sky is clear,2016-02-03 23:00:00,1001
,296.22,0.0,0.0,90,Clouds,overcast clouds,2016-07-11 00:00:00,621
,273.53,0.0,0.0,1,Clear,sky is clear,2013-05-04 06:00:00,1339
,293.44,0.0,0.0,1,Clear,sky is clear,2018-06-15 03:00:00,384
,293.79,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-06-09 16:00:00,3940
,275.03,0.0,0.0,75,Clouds,broken clouds,2013-05-03 07:00:00,6478
,289.8,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2016-09-09 03:00:00,355
,300.38,0.0,0.0,1,Clear,sky is clear,2015-07-26 20:00:00,2887
,273.51,0.0,0.0,1,Mist,mist,2018-04-22 05:00:00,563
,289.43,0.0,0.0,90,Drizzle,light intensity drizzle,2018-06-02 15:00:00,4509
,288.37,4.43,0.0,90,Rain,heavy intensity rain,2014-06-07 05:00:00,961
,278.89,0.0,0.0,1,Clear,sky is clear,2015-10-01 03:00:00,373
,267.58,0.0,0.0,90,Snow,light snow,2016-12-26 09:00:00,1962
,298.32,0.0,0.0,1,Clear,sky is clear,2015-09-15 12:00:00,4908
,291.35,0.0,0.0,0,Clear,Sky is Clear,2016-08-14 23:00:00,1311
,289.35,0.0,0.0,1,Clear,sky is clear,2017-04-21 19:00:00,3959
,285.41,0.0,0.0,75,Rain,light rain,2017-08-03 23:00:00,1642
,279.35,0.0,0.0,91,Rain,light rain,2012-10-19 09:00:00,4606
,264.85,0.0,0.0,90,Mist,mist,2013-01-04 03:00:00,326
,298.98,0.0,0.0,75,Clouds,broken clouds,2014-07-25 14:00:00,5866
,276.08,0.0,0.0,90,Mist,mist,2017-11-17 18:00:00,5100
,286.95,0.0,0.0,90,Rain,heavy intensity rain,2017-05-17 22:00:00,2194
,281.75,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 19:00:00,3748
,298.01,0.0,0.0,5,Clear,sky is clear,2017-09-11 14:00:00,5411
,255.75,0.0,0.0,90,Mist,mist,2017-12-25 07:00:00,942
,294.3,0.0,0.0,1,Clear,sky is clear,2018-07-10 00:00:00,688
,290.49,0.51,0.0,90,Drizzle,light intensity drizzle,2015-08-18 21:00:00,2582
,274.0,0.0,0.0,1,Clear,sky is clear,2016-03-06 06:00:00,796
,273.84,0.0,0.0,1,Clear,sky is clear,2016-11-22 04:00:00,815
,294.83,0.0,0.0,90,Rain,light rain,2014-07-06 05:00:00,483
,269.36,0.0,0.0,90,Mist,mist,2018-04-15 08:00:00,674
,287.52,0.0,0.0,90,Rain,moderate rain,2014-07-14 20:00:00,2929
,296.63,0.0,0.0,20,Clouds,few clouds,2016-06-24 22:00:00,3810
,271.01,0.0,0.0,40,Mist,mist,2017-12-16 00:00:00,1275
,273.88,0.0,0.0,90,Clouds,overcast clouds,2015-11-29 13:00:00,4187
,271.07,0.0,0.0,90,Clouds,overcast clouds,2014-03-15 13:00:00,4734
,284.71,0.0,0.0,75,Clouds,broken clouds,2017-04-04 11:00:00,4269
,287.38,0.0,0.0,75,Clouds,broken clouds,2014-04-09 12:00:00,4985
,278.09,0.0,0.0,1,Clear,sky is clear,2018-03-17 13:00:00,5686
,282.52,0.0,0.0,20,Clouds,few clouds,2016-05-20 06:00:00,5661
,267.67,0.0,0.0,90,Clouds,overcast clouds,2013-03-13 09:00:00,5201
,284.96,0.0,0.0,40,Clouds,scattered clouds,2015-07-08 05:00:00,2956
,285.57,0.0,0.0,1,Haze,haze,2017-09-01 02:00:00,357
,297.82,0.0,0.0,75,Thunderstorm,thunderstorm,2015-07-17 23:00:00,2086
,272.21,0.0,0.0,1,Clear,sky is clear,2016-03-05 23:00:00,2296
,270.5,0.0,0.0,90,Clouds,overcast clouds,2017-01-28 11:00:00,4954
,283.35,0.0,0.0,90,Clouds,overcast clouds,2017-09-28 04:00:00,871
,293.0,0.0,0.0,1,Clear,sky is clear,2018-08-08 09:00:00,4902
,271.87,0.0,0.0,90,Rain,light rain,2018-04-14 08:00:00,1489
,281.62,0.0,0.0,90,Mist,mist,2017-05-20 20:00:00,2967
,289.35,0.0,0.0,90,Mist,mist,2018-05-14 22:00:00,2107
,271.77,0.0,0.0,90,Snow,heavy snow,2013-04-20 08:00:00,3197
,274.62,0.0,0.0,90,Snow,light snow,2016-03-23 10:00:00,4504
,292.9,0.51,0.0,75,Rain,light rain,2015-08-17 00:00:00,596
,280.87,0.0,0.0,90,Clouds,overcast clouds,2012-10-05 18:00:00,5384
,272.53,0.0,0.0,90,Snow,heavy snow,2013-04-13 22:00:00,4816
,296.58,0.0,0.0,1,Clear,sky is clear,2017-08-19 13:00:00,4557
,265.95,0.0,0.0,90,Snow,light snow,2018-02-20 12:00:00,4407
,299.94,0.0,0.0,90,Clouds,overcast clouds,2018-07-23 15:00:00,5413
,291.81,0.0,0.0,92,Clouds,overcast clouds,2016-06-22 03:00:00,382
,276.24,0.0,0.0,1,Clear,sky is clear,2014-04-17 20:00:00,3067
,282.82,0.0,0.0,75,Clouds,broken clouds,2015-10-09 02:00:00,331
,273.13,0.0,0.0,90,Mist,mist,2012-11-23 18:00:00,3420
,275.49,0.0,0.0,90,Rain,light rain,2013-03-10 18:00:00,3590
,295.05,0.0,0.0,40,Rain,light rain,2014-08-04 11:00:00,5090
,289.88,0.0,0.0,1,Clear,sky is clear,2013-10-11 00:00:00,713
,288.36,0.0,0.0,1,Fog,fog,2018-06-23 05:00:00,966
,275.22,0.0,0.0,90,Fog,fog,2012-12-16 16:00:00,4130
,268.39,0.0,0.0,90,Haze,haze,2012-12-21 10:00:00,4985
,274.48,0.0,0.0,90,Rain,moderate rain,2013-10-20 08:00:00,1715
,284.603,0.0,0.0,0,Clear,Sky is Clear,2016-10-19 08:00:00,5862
,295.01,0.0,0.0,40,Clouds,scattered clouds,2016-06-28 14:00:00,4863
,265.81,0.0,0.0,64,Snow,light snow,2013-12-21 21:00:00,2747
,291.59,0.25,0.0,75,Rain,light rain,2018-09-03 04:00:00,325
,283.92,0.0,0.0,90,Rain,light rain,2013-05-23 19:00:00,2542
,288.03,0.0,0.0,1,Clear,sky is clear,2016-06-07 09:00:00,5416
,290.71,0.0,0.0,75,Clouds,broken clouds,2017-09-06 14:00:00,5262
,261.86,0.0,0.0,1,Clear,sky is clear,2014-03-16 06:00:00,737
,263.9,0.51,0.0,90,Rain,light rain,2014-02-12 07:00:00,5312
,276.27,0.0,0.0,90,Mist,mist,2017-01-22 17:00:00,3839
,292.74,0.0,0.0,0,Rain,light rain,2014-07-12 23:00:00,2233
,276.06,0.0,0.0,90,Clouds,overcast clouds,2012-12-16 00:00:00,1098
,263.24,0.0,0.0,1,Mist,mist,2016-01-04 10:00:00,4057
,294.478,0.0,0.0,0,Clear,Sky is Clear,2016-07-16 09:00:00,3436
,282.72,0.0,0.0,5,Clear,sky is clear,2018-04-19 16:00:00,6851
,266.38,0.0,0.0,64,Clouds,broken clouds,2013-12-18 09:00:00,5131
,274.62,0.0,0.0,75,Haze,haze,2013-02-27 14:00:00,5199
,291.62,0.0,0.0,40,Clouds,scattered clouds,2015-09-22 03:00:00,354
,294.47,0.0,0.0,36,Clouds,scattered clouds,2013-06-29 10:00:00,4024
,279.08,0.0,0.0,90,Mist,mist,2017-04-20 11:00:00,5023
,298.25,0.0,0.0,8,Clear,sky is clear,2016-08-18 15:00:00,5343
,284.64,0.0,0.0,20,Clouds,few clouds,2014-04-25 21:00:00,2841
,271.82,0.0,0.0,1,Clear,sky is clear,2018-04-01 17:00:00,4569
,287.49,0.38,0.0,92,Mist,mist,2014-05-20 10:00:00,4614
,293.86,0.0,0.0,90,Mist,mist,2018-07-01 10:00:00,2924
,285.44,0.0,0.0,40,Mist,mist,2016-08-31 07:00:00,6111
,266.86,0.0,0.0,90,Mist,mist,2012-11-13 08:00:00,6242
,290.16,0.0,0.0,92,Clouds,overcast clouds,2013-08-05 22:00:00,1818
,295.59,0.0,0.0,1,Clear,sky is clear,2018-07-08 00:00:00,1423
,288.69,0.0,0.0,90,Mist,mist,2016-05-28 04:00:00,692
,271.04,0.0,0.0,1,Clear,sky is clear,2013-04-03 11:00:00,4906
,274.55,0.0,0.0,90,Mist,mist,2016-12-24 15:00:00,3713
,276.02,0.0,0.0,90,Snow,light snow,2016-12-01 14:00:00,5083
,275.84,0.0,0.0,1,Drizzle,light intensity drizzle,2017-02-11 23:00:00,1822
,267.62,0.0,0.0,1,Clear,sky is clear,2016-12-28 03:00:00,584
,275.77,0.0,0.0,5,Clear,sky is clear,2017-11-30 07:00:00,6440
,276.78,0.0,0.0,1,Clear,sky is clear,2013-03-28 12:00:00,5024
,287.15,0.0,0.0,1,Clear,sky is clear,2017-10-18 00:00:00,557
,263.59,0.0,0.0,75,Snow,light snow,2017-01-03 10:00:00,3979
,292.15,0.0,0.0,90,Mist,mist,2017-08-17 11:00:00,5147
,291.63,0.25,0.0,40,Rain,light rain,2018-09-03 03:00:00,310
,278.55,0.0,0.0,40,Clouds,scattered clouds,2017-10-15 07:00:00,1456
,288.76,0.0,0.0,36,Clouds,scattered clouds,2016-08-14 06:00:00,791
,294.88,0.0,0.0,75,Mist,mist,2016-05-24 10:00:00,4652
,252.15,0.0,0.0,1,Clear,sky is clear,2014-01-29 05:00:00,2570
,270.4,0.0,0.0,90,Haze,haze,2013-02-10 09:00:00,1965
,278.41,0.0,0.0,75,Clouds,broken clouds,2014-03-11 17:00:00,6120
,272.15,0.0,0.0,90,Drizzle,light intensity drizzle,2017-01-17 07:00:00,5304
,294.58,0.0,0.0,40,Clouds,scattered clouds,2017-06-20 13:00:00,4849
,279.51,0.0,0.0,90,Mist,mist,2016-03-30 10:00:00,4527
,271.36,0.0,0.0,64,Fog,fog,2013-11-15 07:00:00,6789
,290.54,0.0,0.0,90,Clouds,overcast clouds,2016-05-28 21:00:00,2582
,275.51,0.0,0.0,1,Clear,sky is clear,2014-04-25 02:00:00,349
,292.92,0.0,0.0,76,Clouds,broken clouds,2013-08-13 21:00:00,2825
,291.58,0.0,0.0,0,Clear,Sky is Clear,2016-09-30 13:00:00,4443
,300.7,0.0,0.0,12,Rain,light rain,2016-06-10 17:00:00,5571
,272.86,0.0,0.0,1,Snow,light snow,2016-03-24 00:00:00,545
,289.52,0.0,0.0,1,Clear,sky is clear,2017-07-15 05:00:00,796
,266.74,0.0,0.0,20,Clouds,few clouds,2013-02-09 07:00:00,1946
,272.22,0.0,0.0,1,Clear,sky is clear,2016-03-06 01:00:00,984
,282.63,0.0,0.0,1,Clear,sky is clear,2013-09-21 00:00:00,1153
,296.36,0.0,0.0,20,Clouds,few clouds,2016-06-25 07:00:00,2175
,292.15,0.0,0.0,90,Mist,mist,2016-07-28 10:00:00,4066
,272.76,0.0,0.0,1,Clear,sky is clear,2016-02-24 23:00:00,1052
,264.77,0.0,0.0,75,Clouds,broken clouds,2014-01-14 16:00:00,5725
,284.21,0.0,0.0,1,Clear,sky is clear,2017-10-13 12:00:00,5447
,278.15,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-26 04:00:00,484
,289.17,0.0,0.0,0,Clear,Sky is Clear,2016-08-15 05:00:00,2739
,301.25,0.0,0.0,20,Clouds,few clouds,2013-06-21 21:00:00,2754
,287.39,0.25,0.0,90,Thunderstorm,proximity thunderstorm,2016-05-09 20:00:00,2650
,259.37,0.0,0.0,1,Clear,sky is clear,2017-12-24 23:00:00,1565
,295.81,0.0,0.0,40,Clouds,scattered clouds,2016-05-08 15:00:00,4846
,285.1,0.9,0.0,90,Rain,light rain,2014-05-19 22:00:00,1522
,273.71,0.0,0.0,90,Rain,light rain,2013-05-05 07:00:00,1337
,290.61,0.0,0.0,90,Mist,mist,2017-08-14 00:00:00,599
,286.3,0.0,0.0,20,Clouds,few clouds,2016-05-04 10:00:00,4693
,264.91,0.0,0.0,90,Mist,mist,2018-01-11 07:00:00,4601
,269.41,0.0,0.0,90,Clouds,overcast clouds,2013-02-10 01:00:00,721
,294.31,0.0,0.0,90,Clouds,overcast clouds,2015-09-22 13:00:00,4836
,270.9,0.0,0.0,90,Clouds,overcast clouds,2014-03-07 18:00:00,4753
,272.5,0.0,0.0,1,Clear,sky is clear,2015-11-28 13:00:00,5002
,275.82,0.0,0.0,90,Drizzle,drizzle,2017-02-11 21:00:00,2835
,291.08,0.0,0.0,24,Clouds,few clouds,2014-06-11 00:00:00,727
,267.15,0.0,0.0,90,Clouds,overcast clouds,2017-02-07 17:00:00,5784
,271.94,0.0,0.0,40,Clouds,scattered clouds,2017-12-10 16:00:00,4604
,293.91,0.0,0.0,75,Clouds,broken clouds,2018-08-29 16:00:00,6578
,295.88,5.08,0.0,75,Rain,heavy intensity rain,2015-09-23 14:00:00,5153
,260.59,0.0,0.0,100,Clouds,overcast clouds,2013-01-31 10:00:00,4403
,292.7,0.0,0.0,12,Clouds,few clouds,2016-08-13 22:00:00,3292
,291.93,0.0,0.0,75,Clouds,broken clouds,2018-08-02 14:00:00,5104
,294.88,0.0,0.0,40,Clouds,scattered clouds,2016-04-15 12:00:00,5816
,290.48,0.0,0.0,90,Clouds,overcast clouds,2017-08-28 10:00:00,4682
,264.48,0.0,0.0,1,Clear,sky is clear,2017-01-14 12:00:00,4467
,264.61,0.0,0.0,90,Clouds,overcast clouds,2012-12-24 13:00:00,3821
,267.49,0.0,0.0,90,Haze,haze,2018-02-25 02:00:00,381
,261.9,0.0,0.0,90,Clouds,overcast clouds,2014-02-21 03:00:00,311
,287.01,0.0,0.0,92,Clouds,overcast clouds,2013-10-04 20:00:00,3631
,284.48,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 17:00:00,5663
,284.42,0.0,0.0,1,Clear,sky is clear,2016-11-12 14:00:00,4161
,293.38,0.0,0.0,90,Clouds,overcast clouds,2013-05-21 20:00:00,2649
,268.45,0.0,0.0,64,Clouds,broken clouds,2013-11-28 01:00:00,577
,291.75,0.0,0.0,0,Clear,Sky is Clear,2013-08-10 22:00:00,3183
,293.75,0.89,0.0,90,Rain,light rain,2014-05-27 14:00:00,5278
,296.58,0.0,0.0,75,Clouds,broken clouds,2018-08-01 12:00:00,5141
,288.29,0.0,0.0,1,Clear,sky is clear,2016-04-18 05:00:00,2687
,296.26,0.0,0.0,48,Clouds,scattered clouds,2016-08-16 09:00:00,4759
,269.79,0.0,0.0,90,Snow,snow,2018-02-23 03:00:00,368
,270.59,0.0,0.0,90,Clouds,overcast clouds,2016-12-26 07:00:00,1978
,269.94,0.0,0.0,90,Clouds,overcast clouds,2015-12-17 04:00:00,869
,289.15,0.0,0.0,75,Clouds,broken clouds,2017-09-30 23:00:00,2517
,284.76,0.6,0.0,1,Rain,light rain,2015-09-09 03:00:00,374
,298.65,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 14:00:00,5157
,284.03,0.0,0.0,1,Clear,sky is clear,2017-04-22 23:00:00,2163
,279.87,0.76,0.0,1,Rain,light rain,2014-04-05 14:00:00,4847
,289.858,0.0,0.0,92,Clouds,overcast clouds,2016-07-18 07:00:00,5881
,271.22,0.0,0.0,90,Rain,light rain,2016-01-25 14:00:00,4805
,290.47,0.0,0.0,75,Clouds,broken clouds,2013-08-09 09:00:00,5026
,284.24,0.25,0.0,1,Rain,light rain,2018-08-29 06:00:00,5902
,272.39,0.0,0.0,64,Clouds,broken clouds,2014-01-24 15:00:00,5903
,286.26,0.0,0.0,80,Clouds,broken clouds,2013-06-07 19:00:00,3770
,289.86,0.3,0.0,1,Rain,light rain,2016-09-09 08:00:00,6022
,266.49,0.0,0.0,1,Haze,haze,2013-01-06 12:00:00,3441
,285.91,0.0,0.0,75,Rain,light rain,2015-10-07 22:00:00,1596
,250.86,0.0,0.0,1,Clear,sky is clear,2014-02-10 01:00:00,298
,265.82,0.0,0.0,1,Clear,sky is clear,2013-03-03 10:00:00,3322
,292.28,0.0,0.0,40,Rain,light rain,2017-06-22 06:00:00,5585
,266.21,0.0,0.0,90,Snow,light snow,2018-01-28 16:00:00,4716
,289.38,0.0,0.0,1,Clear,sky is clear,2013-04-27 21:00:00,3075
,292.68,0.25,0.0,75,Drizzle,light intensity drizzle,2015-09-16 04:00:00,861
,275.52,0.0,0.0,90,Drizzle,drizzle,2016-11-30 10:00:00,4133
